trId,trTid,trSid,trType,trTone,trText,trFlag
3499,838,102518,1,4,"Your holy martyrs Eudoxius, Zeno, and Macarius, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3500,838,102573,1,4,"Your holy martyrs O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3501,838,102576,1,4,"Your holy martyrs Diodorus, Didymus, and Diomedes, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3502,838,102579,1,4,"Your holy martyrs O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3503,838,102588,1,4,"Your holy martyrs O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3504,838,102600,1,4,"Your holy martyrs O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3505,838,102617,1,4,"Your holy martyrs Theodotus, Asclepiodotus, and Maximus, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3506,838,102630,1,4,"Your holy martyrs Victor and Sosthenes, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3507,838,102634,1,4,"Your holy martyrs Isaac and Joseph, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3508,838,102644,1,4,"Your holy martyrs O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3509,838,102655,1,4,"Your holy martyrs Sophia, Irene, and Castor, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3510,838,102658,1,4,"Your holy martyrs O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3511,838,102693,1,4,"Your holy martyrs O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3512,838,102707,1,4,"Your holy martyrs O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3513,838,102841,1,4,"Your holy martyrs David and Constantine, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3514,26,102844,1,4,"O God of our Fathers,|always act with kindness towards us;|take not Your mercy from us,|but guide our lives in peace|through the prayers of Rusticus and Eleutherius.",0
3515,838,102857,1,4,"Your holy martyrs O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3516,26,102893,1,4,"O God of our Fathers,|always act with kindness towards us;|take not Your mercy from us,|but guide our lives in peace|through the prayers of Julian and Caesarius.",0
3517,838,102911,1,4,"Your holy martyrs Juventius and Maximus, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3518,838,108024,1,1,"<em>(At the Litya)</em><br>
Having passed this life honorably in fasting at Zographou Monastery, O Venerable company of twenty-six Fathers,| you offered yourselves voluntarily to God as a sacrifice, tested in the fire.| Therefore, you received a double crown from the Lord God, |sending up glory to Him Who glorified you.",0
3519,838,102976,1,4,"Your holy martyrs Sarbelius and Bebaia, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3520,838,102986,1,4,"Your holy martyrs O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3521,838,103017,1,4,"Your holy martyrs Gaius, Dasius, and Zoticus, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3522,838,103069,1,4,"Your holy martyrs Capitolina and Eroteis, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
3523,838,103071,1,4,"Your holy martyrs Mark, Soterikhos, and Valentine, O Lord,|through their sufferings have received incorruptible crowns from You, our God.|For having Your strength, they laid low their adversaries,|and shattered the powerless boldness of demons.|Through their intercessions, save our souls!",0
