scriptureId,scriptureIndex,scriptureTestament,scriptureBook,scriptureVerse,scriptureText
21391,10804,1,1Chr,22009,"Behold, a son shall be born to you, who shall be a man of rest; and I will give him rest from all his enemies all around. His name shall be Solomon, for I will give peace and quietness to Israel in his days. "
21392,10805,1,1Chr,22010,"He shall build a house for My name, and he shall be My son, and I will be his Father; and I will establish the throne of his kingdom over Israel forever.&rsquo; "
21393,10806,1,1Chr,22011,"Now, my son, may the Lord be with you; and may you prosper, and build the house of the Lord your God, as He has said to you. "
21394,10807,1,1Chr,22012,"Only may the Lord give you wisdom and understanding, and give you charge concerning Israel, that you may keep the law of the Lord your God. "
21395,10808,1,1Chr,22013,"Then you will prosper, if you take care to fulfill the statutes and judgments with which the Lord charged Moses concerning Israel. Be strong and of good courage; do not fear nor be dismayed. "
21396,10809,1,1Chr,22014,"Indeed I have taken much trouble to prepare for the house of the Lord one hundred thousand talents of gold and one million talents of silver, and bronze and iron beyond measure, for it is so abundant. I have prepared timber and stone also, and you may add to them. "
21397,10810,1,1Chr,22015,"Moreover there are workmen with you in abundance: woodsmen and stonecutters, and all types of skillful men for every kind of work. "
21398,10811,1,1Chr,22016,"Of gold and silver and bronze and iron there is no limit. Arise and begin working, and the Lord be with you.&rdquo; "
21399,10812,1,1Chr,22017,"David also commanded all the leaders of Israel to help Solomon his son, saying, "
21400,10813,1,1Chr,22018,"Is not the Lord your God with you? And has He not given you rest on every side? For He has given the inhabitants of the land into my hand, and the land is subdued before the Lord and before His people. "
21401,10814,1,1Chr,22019,"Now set your heart and your soul to seek the Lord your God. Therefore arise and build the sanctuary of the Lord God, to bring the ark of the covenant of the Lord and the holy articles of God into the house that is to be built for the name of the Lord. "
21402,10815,1,1Chr,23001,"So when David was old and full of days, he made his son Solomon king over Israel. "
21403,10816,1,1Chr,23002,"And he gathered together all the leaders of Israel, with the priests and the Levites. "
21404,10817,1,1Chr,23003,"Now the Levites were numbered from the age of thirty years and above; and the number of individual males was thirty-eight thousand. "
21405,10818,1,1Chr,23004,"Of these, twenty-four thousand were to look after the work of the house of the Lord, six thousand were officers and judges, "
21406,10819,1,1Chr,23005,"four thousand were gatekeepers, and four thousand praised the Lord with musical instruments, &ldquo;which I made,&rdquo; said David, &ldquo;for giving praise.&rdquo; "
21407,10820,1,1Chr,23006,"Also David separated them into divisions among the sons of Levi: Gershon, Kohath, and Merari. "
21408,10821,1,1Chr,23007,Of the Gershonites: Laadan and Shimei. 
21409,10822,1,1Chr,23008,"The sons of Laadan: the first Jehiel, then Zetham and Joel &ndash; three in all. "
21410,10823,1,1Chr,23009,"The sons of Shimei: Shelomith, Haziel, and Haran &ndash; three in all. These were the heads of the fathers&rsquo; houses of Laadan. "
21411,10824,1,1Chr,23010,"And the sons of Shimei: Jahath, Zina, Jeush, and Beriah. These were the four sons of Shimei. "
21412,10825,1,1Chr,23011,"Jahath was the first and Zizah the second. But Jeush and Beriah did not have many sons; therefore they were assigned as one father&rsquo;s house. "
21413,10826,1,1Chr,23012,"The sons of Kohath: Amram, Izhar, Hebron, and Uzziel &ndash; four in all. "
21414,10827,1,1Chr,23013,"The sons of Amram: Aaron and Moses; and Aaron was set apart, he and his sons forever, that he should sanctify the most holy things, to burn incense before the Lord, to minister to Him, and to give the blessing in His name forever. "
21415,10828,1,1Chr,23014,Now the sons of Moses the man of God were reckoned to the tribe of Levi. 
21416,10829,1,1Chr,23015,The sons of Moses were Gershon and Eliezer. 
21417,10830,1,1Chr,23016,"Of the sons of Gershon, Shebuel was the first. "
21418,10831,1,1Chr,23017,"Of the descendants of Eliezer, Rehabiah was the first. And Eliezer had no other sons, but the sons of Rehabiah were very many. "
21419,10832,1,1Chr,23018,"Of the sons of Izhar, Shelomith was the first. "
21420,10833,1,1Chr,23019,"Of the sons of Hebron, Jeriah was the first, Amariah the second, Jahaziel the third, and Jekameam the fourth. "
21421,10834,1,1Chr,23020,"Of the sons of Uzziel, Michah was the first and Jesshiah the second. "
21422,10835,1,1Chr,23021,The sons of Merari were Mahli and Mushi. The sons of Mahli were Eleazar and Kish. 
21423,10836,1,1Chr,23022,"And Eleazar died, and had no sons, but only daughters; and their brethren, the sons of Kish, took them as wives. "
21424,10837,1,1Chr,23023,"The sons of Mushi were Mahli, Eder, and Jeremoth &ndash; three in all. "
21425,10838,1,1Chr,23024,"These were the sons of Levi by their fathers&rsquo; houses &ndash; the heads of the fathers&rsquo; houses as they were counted individually by the number of their names, who did the work for the service of the house of the Lord, from the age of twenty years and above. "
21426,10839,1,1Chr,23025,"For David said, &ldquo;The Lord God of Israel has given rest to His people, that they may dwell in Jerusalem forever&rdquo;; "
21427,10840,1,1Chr,23026,"and also to the Levites, &ldquo;They shall no longer carry the tabernacle, or any of the articles for its service.&rdquo; "
21428,10841,1,1Chr,23027,"For by the last words of David the Levites were numbered from twenty years old and above; "
21429,10842,1,1Chr,23028,"because their duty was to help the sons of Aaron in the service of the house of the Lord, in the courts and in the chambers, in the purifying of all holy things and the work of the service of the house of God, "
21430,10843,1,1Chr,23029,"both with the showbread and the fine flour for the grain offering, with the unleavened cakes and what is baked in the pan, with what is mixed and with all kinds of measures and sizes; "
21431,10844,1,1Chr,23030,"to stand every morning to thank and praise the Lord, and likewise at evening; "
21432,10845,1,1Chr,23031,"and at every presentation of a burnt offering to the Lord on the Sabbaths and on the New Moons and on the set feasts, by number according to the ordinance governing them, regularly before the Lord; "
21433,10846,1,1Chr,23032,"and that they should attend to the needs of the tabernacle of meeting, the needs of the holy place, and the needs of the sons of Aaron their brethren in the work of the house of the Lord. "
21434,10847,1,1Chr,24001,"Now these are the divisions of the sons of Aaron. The sons of Aaron were Nadab, Abihu, Eleazar, and Ithamar. "
21435,10848,1,1Chr,24002,"And Nadab and Abihu died before their father, and had no children; therefore Eleazar and Ithamar ministered as priests. "
21436,10849,1,1Chr,24003,"Then David with Zadok of the sons of Eleazar, and Ahimelech of the sons of Ithamar, divided them according to the schedule of their service. "
21437,10850,1,1Chr,24004,"There were more leaders found of the sons of Eleazar than of the sons of Ithamar, and thus they were divided. Among the sons of Eleazar were sixteen heads of their fathers&rsquo; houses, and eight heads of their fathers&rsquo; houses among the sons of Ithamar. "
21438,10851,1,1Chr,24005,"Thus they were divided by lot, one group as another, for there were officials of the sanctuary and officials of the house of God, from the sons of Eleazar and from the sons of Ithamar. "
21439,10852,1,1Chr,24006,"And the scribe, Shemaiah the son of Nethanel, one of the Levites, wrote them down before the king, the leaders, Zadok the priest, Ahimelech the son of Abiathar, and the heads of the fathers&rsquo; houses of the priests and Levites, one father&rsquo;s house taken for Eleazar and one for Ithamar. "
21440,10853,1,1Chr,24007,"Now the first lot fell to Jehoiarib, the second to Jedaiah, "
21441,10854,1,1Chr,24008,"the third to Harim, the fourth to Seorim, "
21442,10855,1,1Chr,24009,"the fifth to Malchijah, the sixth to Mijamin, "
21443,10856,1,1Chr,24010,"the seventh to Hakkoz, the eighth to Abijah, "
21444,10857,1,1Chr,24011,"the ninth to Jeshua, the tenth to Shecaniah, "
21445,10858,1,1Chr,24012,"the eleventh to Eliashib, the twelfth to Jakim, "
21446,10859,1,1Chr,24013,"the thirteenth to Huppah, the fourteenth to Jeshebeab, "
21447,10860,1,1Chr,24014,"the fifteenth to Bilgah, the sixteenth to Immer, "
21448,10861,1,1Chr,24015,"the seventeenth to Hezir, the eighteenth to Happizzez, "
21449,10862,1,1Chr,24016,"the nineteenth to Pethahiah, the twentieth to Jehezekel, "
21450,10863,1,1Chr,24017,"the twenty-first to Jachin, the twenty-second to Gamul, "
21451,10864,1,1Chr,24018,"the twenty-third to Delaiah, the twenty-fourth to Maaziah. "
21452,10865,1,1Chr,24019,"This was the schedule of their service for coming into the house of the Lord according to their ordinance by the hand of Aaron their father, as the Lord God of Israel had commanded him. "
21453,10866,1,1Chr,24020,"And the rest of the sons of Levi: of the sons of Amram, Shubael; of the sons of Shubael, Jehdeiah. "
21454,10867,1,1Chr,24021,"Concerning Rehabiah, of the sons of Rehabiah, the first was Isshiah. "
21455,10868,1,1Chr,24022,"Of the Izharites, Shelomoth; of the sons of Shelomoth, Jahath. "
21456,10869,1,1Chr,24023,"Of the sons of Hebron, Jeriah was the first, Amariah the second, Jahaziel the third, and Jekameam the fourth. "
21457,10870,1,1Chr,24024,"Of the sons of Uzziel, Michah; of the sons of Michah, Shamir. "
21458,10871,1,1Chr,24025,"The brother of Michah, Isshiah; of the sons of Isshiah, Zechariah. "
21459,10872,1,1Chr,24026,"The sons of Merari were Mahli and Mushi; the son of Jaaziah, Beno. "
21460,10873,1,1Chr,24027,"The sons of Merari by Jaaziah were Beno, Shoham, Zaccur, and Ibri. "
21461,10874,1,1Chr,24028,"Of Mahli: Eleazar, who had no sons. "
21462,10875,1,1Chr,24029,"Of Kish: the son of Kish, Jerahmeel. "
21463,10876,1,1Chr,24030,"Also the sons of Mushi were Mahli, Eder, and Jerimoth. These were the sons of the Levites according to their fathers&rsquo; houses. "
